 13.969195,  15.456078,  45.549053,  32.034480, 
 3.215110,  2.109020,  61.028622,  42.317560, 
 1.001891,  0.497297,  2.999289,  2.500930, 
 59.796388,  54.855574,  3.152232,  2.104245, 
 30.021463,  40.693415,  20.324748,  50.667520, 
 29.997938,  41.618052,  19.348810,  61.576652, 
