 35.825378,  40.606770,  18.930870,  64.792259, 
 2.980604,  1.981625,  59.965903,  44.009460, 
 23.969413,  27.652608,  31.546665,  23.245136, 
 0.998631,  0.498771,  2.998791,  1.501997, 
 20.206970,  10.069590,  43.039398,  31.426361,
 59.964004,  55.017161,  3.007648,  1.982012, 
 19.651222,  6.077925,  38.506441,  23.900529, 
 86.073070,  33.423428,  27.121065,  10.782520,
 21.001236,  29.981638,  11.006753,  11.982882, 
